	Id	TotalCm	ViewCount
1032	4501	1.0	205.0
1033	4504	12.0	6673.0
1034	4507	16.0	6341.0
1035	4516	8.0	7220.0
1036	4525	4.0	694.0
1037	4527	6.0	1589.0
1038	4530	16.0	1376.0
1039	4532	3.0	407.0
1040	4534	19.0	548.0
1041	4535	7.0	852.0
1042	4537	2.0	821.0
1043	4548	6.0	3444.0
1044	4555	8.0	185.0
1045	4568	17.0	5885.0
1046	4569	3.0	1550.0
1047	4575	8.0	514.0
1048	4578	12.0	6859.0
1049	4585	18.0	40567.0
1050	4587	5.0	686.0
1051	4588	12.0	26638.0
1052	4593	6.0	110.0
1053	4599	2.0	2228.0
1054	4601	5.0	5487.0
1055	4621	8.0	383.0
1056	4622	5.0	806.0
1057	4623	7.0	224.0
1058	4630	9.0	7065.0
1059	4637	5.0	384.0
1060	4640	18.0	20083.0
1061	4641	2.0	2004.0
1062	4642	18.0	33317.0
1063	4652	3.0	2612.0
1064	4655	17.0	5928.0
1065	4659	1.0	421.0
1066	4661	6.0	3856.0
1067	4662	3.0	465.0
1068	4664	3.0	8333.0
1069	4666	12.0	2150.0
1070	4668	8.0	1176.0
1071	4669	3.0	246.0
1072	4676	1.0	2191.0
1073	4681	18.0	68704.0
1074	4693	9.0	2372.0
1075	4697	11.0	1878.0
1076	4706	6.0	7171.0
1077	4715	10.0	50909.0
1078	4719	4.0	365.0
1079	4721	14.0	115800.0
1080	4722	7.0	1950.0
1081	4724	2.0	896.0
1082	4728	6.0	1603.0
1083	4734	16.0	4446.0
1084	4738	1.0	387.0
1085	4742	3.0	3622.0
1086	4747	11.0	870.0
1087	4748	3.0	740.0
1088	4753	5.0	200.0
1089	4756	8.0	664.0
1090	4758	12.0	8350.0
1091	4766	9.0	13309.0
1092	4772	15.0	698.0
1093	4787	3.0	2921.0
1094	4788	7.0	2878.0
1095	4791	4.0	8958.0
1096	4793	2.0	876.0
1097	4795	6.0	5538.0
1098	4796	5.0	12213.0
1099	4798	4.0	983.0
1100	4799	12.0	2376.0
1101	4807	19.0	936.0
1102	4814	11.0	1406.0
1103	4824	12.0	175.0
1104	4825	7.0	1891.0
1105	4827	7.0	1423.0
1106	4828	6.0	335.0
1107	4834	4.0	63294.0
1108	4838	13.0	560.0
1109	4840	7.0	285.0
1110	4843	4.0	3583.0
1111	4854	8.0	1168.0
1112	4860	2.0	365.0
1113	4866	3.0	205.0
1114	4874	2.0	20168.0
1115	4875	4.0	6362.0
1116	4878	13.0	2165.0
1117	4880	9.0	693.0
1118	4886	16.0	23826.0
1119	4888	3.0	352.0
1120	4892	3.0	473.0
1121	4896	4.0	1393.0
1122	4898	3.0	244.0
1123	4913	11.0	48474.0
1124	4914	8.0	3003.0
1125	4915	3.0	698.0
1126	4917	4.0	2109.0
1127	4920	1.0	690.0
1128	4927	4.0	1520.0
1129	4930	6.0	419.0
1130	4933	13.0	3117.0
1131	4936	2.0	995.0
1132	4940	15.0	730.0
1133	4943	2.0	506.0
1134	4949	3.0	348.0
1135	4951	15.0	677.0
1136	4952	2.0	180.0
1137	4958	6.0	24816.0
1138	4962	4.0	211.0
1139	4969	6.0	2046.0
1140	4971	1.0	2936.0
1141	4972	2.0	315.0
1142	4973	2.0	1475.0
1143	4974	2.0	739.0
1144	4977	3.0	2369.0
1145	4990	11.0	1988.0
1146	4991	8.0	361.0
1147	4993	5.0	5468.0
1148	4996	1.0	62.0
1149	4998	27.0	2470.0
1150	5000	12.0	2861.0
1151	5002	5.0	388.0
1152	5010	3.0	773.0
1153	5014	1.0	442.0
1154	5015	3.0	1119.0
1155	5020	5.0	4117.0
1156	5022	3.0	2351.0
1157	5025	6.0	619.0
1158	5030	9.0	1260.0
1159	5032	17.0	199298.0
1160	5035	6.0	2469.0
1161	5036	9.0	9326.0
1162	5041	4.0	922.0
1163	5043	5.0	7622.0
1164	5046	14.0	16257.0
1165	5058	11.0	3538.0
1166	5065	5.0	2452.0
1167	5069	7.0	2020.0
1168	5075	7.0	6409.0
1169	5076	10.0	6767.0
1170	5082	5.0	6453.0
1171	5091	1.0	65.0
1172	5094	12.0	704.0
1173	5095	7.0	751.0
1174	5111	4.0	415.0
1175	5114	13.0	837.0
1176	5116	1.0	104.0
1177	5119	1.0	147.0
1178	5121	6.0	4256.0
1179	5126	4.0	2184.0
1180	5129	4.0	217.0
1181	5133	1.0	363.0
1182	5142	4.0	595.0
1183	5147	6.0	290.0
1184	5148	5.0	582.0
1185	5149	3.0	343.0
1186	5150	14.0	2329.0
1187	5151	13.0	8887.0
1188	5157	21.0	311.0
1189	5165	9.0	889.0
1190	5171	17.0	5071.0
1191	5172	8.0	12917.0
1192	5179	6.0	4489.0
1193	5184	9.0	1657.0
1194	5188	3.0	370.0
1195	5192	3.0	3533.0
1196	5196	4.0	6354.0
1197	5199	5.0	609.0
1198	5200	2.0	2004.0
1199	5203	13.0	373.0
1200	5206	4.0	129.0
1201	5208	8.0	1523.0
1202	5219	1.0	1958.0
1203	5221	4.0	422.0
1204	5222	9.0	2036.0
1205	5223	10.0	5033.0
1206	5226	5.0	312.0
1207	5229	5.0	1644.0
1208	5233	7.0	435.0
1209	5235	3.0	183.0
1210	5236	4.0	547.0
1211	5249	1.0	66.0
1212	5250	5.0	2609.0
1213	5252	10.0	18270.0
1214	5256	16.0	4401.0
1215	5260	8.0	1117.0
1216	5261	5.0	4570.0
1217	5263	10.0	26392.0
1218	5264	1.0	133.0
1219	5277	7.0	1733.0
1220	5287	5.0	1662.0
1221	5288	40.0	1908.0
1222	5290	17.0	18289.0
1223	5298	4.0	2770.0
1224	5302	4.0	826.0
1225	5308	12.0	2752.0
1226	5309	5.0	496.0
1227	5311	2.0	72.0
1228	5312	21.0	32195.0
1229	5320	6.0	134.0
1230	5321	3.0	69.0
1231	5322	17.0	3799.0
1232	5326	14.0	208.0
1233	5330	5.0	11261.0
1234	5334	5.0	1326.0
1235	5335	4.0	25459.0
1236	5336	4.0	621.0
1237	5339	3.0	269.0
1238	5340	1.0	624.0
1239	5346	3.0	572.0
1240	5351	2.0	525.0
1241	5362	4.0	1527.0
1242	5369	4.0	675.0
1243	5371	4.0	216.0
1244	5373	2.0	890.0
1245	5375	6.0	273.0
1246	5377	9.0	3749.0
1247	5388	3.0	409.0
1248	5389	15.0	24497.0
1249	5390	3.0	3877.0
1250	5400	8.0	2278.0
1251	5408	1.0	891.0
1252	5416	33.0	12577.0
1253	5417	7.0	1414.0
1254	5421	7.0	539.0
1255	5426	5.0	2362.0
1256	5429	6.0	7506.0
1257	5434	8.0	703.0
1258	5435	7.0	28055.0
1259	5436	10.0	2136.0
1260	5440	3.0	119.0
1261	5444	4.0	3084.0
1262	5445	3.0	7039.0
1263	5447	17.0	513.0
1264	5456	6.0	17664.0
1265	5457	9.0	460.0
1266	5460	4.0	519.0
1267	5461	7.0	599.0
1268	5467	9.0	2042.0
1269	5469	6.0	279.0
1270	5473	9.0	712.0
1271	5474	9.0	323.0
1272	5480	5.0	549.0
1273	5482	8.0	2886.0
1274	5490	1.0	155.0
1275	5491	1.0	92.0
1276	5492	5.0	204.0
1277	5494	7.0	763.0
1278	5498	8.0	134.0
1279	5499	6.0	2090.0
1280	5502	8.0	207.0
1281	5505	8.0	308.0
1282	5509	3.0	150.0
1283	5510	8.0	165.0
1284	5511	8.0	773.0
1285	5514	3.0	414.0
1286	5516	10.0	419.0
1287	5535	9.0	766.0
1288	5542	3.0	464.0
1289	5543	3.0	1127.0
1290	5546	4.0	1516.0
1291	5549	2.0	75.0
1292	5558	19.0	15032.0
1293	5570	4.0	1022.0
1294	5572	7.0	4477.0
1295	5577	10.0	154.0
1296	5581	6.0	363.0
1297	5587	4.0	455.0
1298	5590	1.0	478.0
1299	5593	4.0	4496.0
1300	5595	2.0	679.0
1301	5597	2.0	930.0
1302	5600	11.0	1085.0
1303	5601	6.0	107.0
1304	5605	3.0	13113.0
1305	5608	8.0	10028.0
1306	5609	3.0	301.0
1307	5613	8.0	8570.0
1308	5620	4.0	1302.0
1309	5623	2.0	2440.0
1310	5624	7.0	23374.0
1311	5629	8.0	151.0
1312	5631	7.0	265.0
1313	5647	1.0	181.0
1314	5648	2.0	76.0
1315	5652	7.0	345.0
1316	5654	6.0	2659.0
1317	5655	4.0	4041.0
1318	5658	7.0	780.0
1319	5670	3.0	2093.0
1320	5673	1.0	842.0
1321	5674	3.0	1594.0
1322	5678	6.0	249.0
1323	5680	11.0	1498.0
1324	5681	6.0	1545.0
1325	5682	9.0	225.0
1326	5687	2.0	259.0
1327	5690	8.0	849.0
1328	5691	1.0	4576.0
1329	5693	7.0	2655.0
1330	5694	7.0	125.0
1331	5695	2.0	943.0
1332	5704	8.0	47559.0
1333	5713	9.0	81777.0
1334	5715	2.0	304.0
1335	5720	15.0	2706.0
1336	5725	5.0	3093.0
1337	5727	11.0	6354.0
1338	5730	6.0	2289.0
1339	5735	6.0	1675.0
1340	5739	4.0	379.0
1341	5740	8.0	463.0
1342	5741	2.0	1842.0
1343	5742	8.0	168.0
1344	5746	18.0	3812.0
1345	5748	6.0	589.0
1346	5754	12.0	590.0
1347	5756	5.0	91.0
1348	5757	5.0	67.0
1349	5763	11.0	977.0
1350	5768	21.0	48893.0
1351	5770	12.0	1051.0
1352	5773	6.0	47674.0
1353	5777	1.0	131.0
1354	5785	3.0	151.0
1355	5787	2.0	1183.0
1356	5791	8.0	237.0
1357	5806	4.0	3763.0
1358	5807	12.0	4722.0
1359	5815	4.0	658.0
1360	5819	11.0	2133.0
1361	5824	6.0	139.0
1362	5827	4.0	2392.0
1363	5830	18.0	3357.0
1364	5838	9.0	486.0
1365	5839	26.0	6639.0
1366	5846	4.0	1127.0
1367	5847	8.0	5049.0
1368	5853	11.0	1390.0
1369	5859	6.0	2876.0
1370	5860	2.0	3506.0
1371	5861	3.0	1074.0
1372	5866	2.0	211.0
1373	5867	4.0	11413.0
1374	5868	4.0	635.0
1375	5875	5.0	3251.0
1376	5878	49.0	5087.0
1377	5884	1.0	1642.0
1378	5891	3.0	6156.0
1379	5898	6.0	2219.0
1380	5903	6.0	1887.0
1381	5904	14.0	2182.0
1382	5908	4.0	249.0
1383	5910	6.0	421.0
1384	5912	4.0	29662.0
1385	5914	12.0	498.0
1386	5916	7.0	3408.0
1387	5917	3.0	726.0
1388	5921	8.0	308.0
1389	5926	9.0	2397.0
1390	5931	3.0	10449.0
1391	5932	16.0	128.0
1392	5939	11.0	588.0
1393	5942	12.0	237.0
1394	5954	3.0	2868.0
1395	5969	6.0	4081.0
1396	5972	5.0	127.0
1397	5977	22.0	596.0
1398	5985	4.0	1238.0
1399	5988	14.0	571.0
1400	5989	2.0	1899.0
1401	5991	5.0	1001.0
1402	5992	7.0	91566.0
1403	6000	5.0	1231.0
1404	6004	1.0	407.0
1405	6006	9.0	22239.0
1406	6009	6.0	549.0
1407	6012	2.0	224.0
1408	6015	4.0	17326.0
1409	6016	2.0	472.0
1410	6017	8.0	3333.0
1411	6027	8.0	347.0
1412	6029	5.0	3708.0
1413	6037	20.0	8023.0
1414	6039	1.0	523.0
1415	6040	4.0	2129.0
1416	6042	2.0	1425.0
1417	6045	16.0	2913.0
1418	6046	6.0	8513.0
1419	6048	17.0	2150.0
1420	6050	2.0	2706.0
1421	6051	3.0	379.0
1422	6052	9.0	768.0
1423	6055	8.0	1388.0
1424	6058	7.0	446.0
1425	6060	3.0	492.0
1426	6064	9.0	356.0
1427	6065	1.0	3926.0
1428	6066	3.0	109.0
1429	6076	2.0	1819.0
1430	6083	8.0	301.0
1431	6088	7.0	338.0
1432	6091	5.0	214.0
1433	6093	6.0	364.0
1434	6098	4.0	320.0
1435	6101	6.0	13046.0
1436	6105	4.0	3162.0
1437	6107	6.0	805.0
1438	6110	6.0	741.0
1439	6115	8.0	7654.0
1440	6117	10.0	5615.0
1441	6123	12.0	3867.0
1442	6129	6.0	1542.0
1443	6130	5.0	4209.0
1444	6132	5.0	6804.0
1445	6139	7.0	2783.0
1446	6141	2.0	350.0
1447	6144	8.0	330.0
1448	6150	6.0	194.0
1449	6160	14.0	382.0
1450	6161	5.0	490.0
1451	6162	14.0	268.0
1452	6163	2.0	413.0
1453	6167	14.0	18611.0
1454	6168	6.0	18118.0
1455	6171	6.0	288.0
1456	6172	4.0	255.0
1457	6173	2.0	184.0
1458	6187	30.0	11080.0
1459	6193	11.0	11430.0
1460	6194	3.0	2048.0
1461	6195	4.0	4494.0
1462	6199	11.0	166.0
1463	6200	10.0	607.0
1464	6204	4.0	1150.0
1465	6205	2.0	315.0
1466	6209	5.0	325.0
1467	6211	10.0	528.0
1468	6217	4.0	1227.0
1469	6219	9.0	343.0
1470	6223	4.0	378.0
1471	6224	11.0	2597.0
1472	6227	6.0	1366.0
1473	6229	6.0	1188.0
1474	6236	4.0	1000.0
1475	6237	14.0	1066.0
1476	6240	2.0	1021.0
1477	6243	15.0	88047.0
1478	6245	4.0	628.0
1479	6248	3.0	13258.0
1480	6249	5.0	1135.0
1481	6268	4.0	2548.0
1482	6272	12.0	16007.0
1483	6275	4.0	18015.0
1484	6277	5.0	259.0
1485	6278	12.0	1281.0
1486	6281	11.0	1892.0
1487	6286	6.0	429.0
1488	6290	3.0	307.0
1489	6293	8.0	58477.0
1490	6298	8.0	3049.0
1491	6300	1.0	1374.0
1492	6304	4.0	1194.0
1493	6306	6.0	1390.0
1494	6310	18.0	2900.0
1495	6311	4.0	227.0
1496	6312	3.0	173.0
1497	6317	3.0	126.0
1498	6321	4.0	698.0
1499	6324	11.0	12368.0
1500	6326	6.0	272.0
1501	6327	10.0	635.0
1502	6328	7.0	567.0
1503	6329	8.0	1167.0
1504	6331	3.0	554.0
1505	6336	15.0	5230.0
1506	6337	15.0	2899.0
1507	6340	5.0	1182.0
1508	6349	24.0	106300.0
1509	6353	6.0	512.0
1510	6357	7.0	662.0
1511	6359	5.0	307.0
1512	6361	4.0	1747.0
1513	6362	7.0	3021.0
1514	6366	1.0	1154.0
1515	6368	4.0	218.0
1516	6370	30.0	19221.0
1517	6375	1.0	81.0
1518	6376	2.0	154.0
1519	6380	6.0	125.0
1520	6381	6.0	277.0
1521	6382	1.0	2264.0
1522	6391	2.0	165.0
1523	6392	11.0	8528.0
1524	6394	7.0	760.0
1525	6400	5.0	7562.0
1526	6408	4.0	701.0
1527	6409	8.0	378.0
1528	6410	4.0	510.0
1529	6415	2.0	255.0
1530	6418	11.0	13074.0
1531	6422	4.0	360.0
1532	6423	10.0	1007.0
1533	6428	4.0	7826.0
1534	6429	4.0	1414.0
1535	6430	7.0	965.0
1536	6431	6.0	3114.0
1537	6438	4.0	4864.0
1538	6445	10.0	7288.0
1539	6449	6.0	275.0
1540	6453	6.0	323.0
1541	6457	4.0	15191.0
1542	6458	20.0	6993.0
1543	6462	2.0	456.0
1544	6468	4.0	1158.0
1545	6469	4.0	432.0
1546	6470	4.0	1104.0
1547	6473	21.0	1832.0
1548	6477	5.0	229.0
1549	6482	6.0	364.0
1550	6483	2.0	1005.0
1551	6487	1.0	331.0
1552	6491	25.0	17198.0
1553	6495	13.0	126.0
1554	6500	16.0	4298.0
1555	6501	1.0	370.0
1556	6505	7.0	6254.0
1557	6509	19.0	18011.0
1558	6512	6.0	108.0
1559	6521	2.0	189.0
1560	6523	8.0	6792.0
1561	6527	5.0	560.0
1562	6531	5.0	3843.0
1563	6540	12.0	29009.0
1564	6542	6.0	402.0
1565	6544	4.0	119.0
1566	6545	8.0	4736.0
1567	6553	6.0	1664.0
1568	6556	4.0	1288.0
1569	6558	5.0	13495.0
1570	6560	7.0	3489.0
1571	6572	8.0	417.0
1572	6573	11.0	6584.0
1573	6574	10.0	451.0
1574	6576	4.0	268.0
1575	6577	4.0	3973.0
1576	6584	1.0	419.0
1577	6589	12.0	26403.0
1578	6590	6.0	193.0
1579	6594	8.0	43708.0
1580	6602	3.0	930.0
1581	6608	6.0	1338.0
1582	6609	5.0	645.0
1583	6610	8.0	2973.0
1584	6615	6.0	2128.0
1585	6621	5.0	2307.0
1586	6622	4.0	2471.0
1587	6624	10.0	998.0
1588	6626	2.0	264.0
1589	6635	7.0	1096.0
1590	6636	4.0	993.0
1591	6644	9.0	820.0
1592	6645	8.0	161.0
1593	6649	14.0	1208.0
1594	6653	2.0	4262.0
1595	6654	4.0	28385.0
1596	6655	2.0	1056.0
1597	6659	1.0	281.0
1598	6663	17.0	1114.0
1599	6668	2.0	733.0
1600	6673	6.0	6687.0
1601	6677	12.0	6158.0
1602	6679	17.0	5802.0
1603	6681	6.0	734.0
1604	6682	20.0	914.0
1605	6684	8.0	1947.0
1606	6686	28.0	4737.0
1607	6690	6.0	2703.0
1608	6692	3.0	141.0
1609	6696	7.0	331.0
1610	6700	1.0	212.0
1611	6704	4.0	192.0
1612	6705	1.0	973.0
1613	6708	4.0	387.0
1614	6711	4.0	7694.0
1615	6715	12.0	3545.0
1616	6720	2.0	1336.0
1617	6722	2.0	137.0
1618	6726	4.0	2135.0
1619	6731	1.0	584.0
1620	6737	1.0	447.0
1621	6738	4.0	32991.0
1622	6739	4.0	454.0
1623	6742	4.0	232.0
1624	6746	2.0	220.0
1625	6748	10.0	1192.0
1626	6749	2.0	60.0
1627	6753	4.0	11560.0
1628	6756	13.0	257.0
1629	6762	2.0	116.0
1630	6765	2.0	6005.0
1631	6766	6.0	12514.0
1632	6769	15.0	6377.0
1633	6770	21.0	856.0
1634	6771	1.0	1096.0
1635	6779	9.0	5902.0
1636	6783	4.0	249.0
1637	6795	13.0	1957.0
1638	6796	3.0	1572.0
1639	6799	1.0	741.0
1640	6800	5.0	1855.0
1641	6805	2.0	309.0
1642	6808	10.0	1416.0
1643	6809	9.0	206.0
1644	6815	12.0	468.0
1645	6820	5.0	1077.0
1646	6824	26.0	5395.0
1647	6828	46.0	141141.0
1648	6835	1.0	1928.0
1649	6841	15.0	1966.0
1650	6843	2.0	124.0
1651	6844	15.0	12391.0
1652	6845	3.0	314.0
1653	6850	5.0	393.0
1654	6858	7.0	1468.0
1655	6861	5.0	2298.0
1656	6862	9.0	60049.0
1657	6867	4.0	2189.0
1658	6869	2.0	527.0
1659	6871	2.0	679.0
1660	6872	5.0	4680.0
1661	6885	6.0	6752.0
1662	6892	9.0	2852.0
1663	6894	7.0	441.0
1664	6896	16.0	2203.0
1665	6899	13.0	18077.0
1666	6902	5.0	17465.0
1667	6913	5.0	2074.0
1668	6914	6.0	210.0
1669	6918	15.0	2457.0
1670	6919	12.0	739.0
1671	6921	19.0	2486.0
1672	6928	12.0	551.0
1673	6929	4.0	1586.0
1674	6937	13.0	2376.0
1675	6938	13.0	3171.0
1676	6939	4.0	2283.0
1677	6948	6.0	2706.0
1678	6950	16.0	617.0
1679	6961	15.0	14211.0
1680	6962	33.0	431.0
1681	6963	12.0	629.0
1682	6965	1.0	249.0
1683	6970	6.0	11073.0
1684	6974	3.0	2046.0
1685	6975	5.0	2435.0
1686	6984	11.0	4904.0
1687	6994	29.0	34087.0
1688	6997	5.0	177.0
1689	7010	8.0	1695.0
1690	7013	2.0	3438.0
1691	7017	4.0	11519.0
1692	7021	5.0	390.0
1693	7023	7.0	385.0
1694	7029	7.0	736.0
1695	7035	6.0	2038.0
1696	7036	5.0	186.0
1697	7037	5.0	243.0
1698	7042	7.0	181.0
1699	7044	11.0	18021.0
1700	7059	12.0	343.0
1701	7064	12.0	402.0
1702	7076	18.0	1714.0
1703	7078	4.0	4344.0
1704	7080	8.0	13878.0
1705	7088	8.0	1984.0
1706	7096	2.0	901.0
1707	7097	8.0	3547.0
1708	7108	17.0	7773.0
1709	7113	3.0	1526.0
1710	7116	17.0	17162.0
1711	7120	9.0	2334.0
1712	7131	9.0	219.0
1713	7134	5.0	37744.0
1714	7137	7.0	7885.0
1715	7138	5.0	535.0
1716	7139	15.0	254.0
1717	7141	17.0	3012.0
1718	7146	12.0	375.0
1719	7150	3.0	728.0
1720	7158	7.0	8564.0
1721	7161	18.0	493.0
1722	7168	21.0	9267.0
1723	7171	9.0	4810.0
1724	7172	8.0	11635.0
1725	7179	2.0	442.0
1726	7185	3.0	1145.0
1727	7186	9.0	176.0
1728	7190	16.0	1315.0
1729	7195	3.0	3850.0
1730	7196	11.0	389.0
1731	7197	3.0	104.0
1732	7207	2.0	1581.0
1733	7210	4.0	373.0
1734	7217	4.0	10249.0
1735	7221	18.0	1372.0
1736	7223	10.0	1440.0
1737	7225	9.0	1369.0
1738	7226	6.0	89.0
1739	7235	13.0	2830.0
1740	7237	3.0	4493.0
1741	7240	15.0	642.0
1742	7241	4.0	3069.0
1743	7242	4.0	607.0
1744	7244	14.0	4956.0
1745	7250	6.0	311.0
1746	7254	7.0	433.0
1747	7257	10.0	694.0
1748	7258	32.0	355.0
1749	7259	13.0	984.0
1750	7261	16.0	25119.0
1751	7269	1.0	10008.0
1752	7277	13.0	20393.0
1753	7279	5.0	501.0
1754	7280	14.0	905.0
1755	7285	12.0	3689.0
1756	7294	7.0	122.0
1757	7297	26.0	20399.0
1758	7301	1.0	2080.0
1759	7307	9.0	5681.0
1760	7309	26.0	47593.0
1761	7319	9.0	1265.0
1762	7321	6.0	2537.0
1763	7322	6.0	397.0
1764	7324	1.0	812.0
1765	7326	4.0	360.0
1766	7328	7.0	7318.0
1767	7329	6.0	133.0
1768	7332	2.0	241.0
1769	7339	7.0	160.0
1770	7347	8.0	379.0
1771	7354	12.0	307.0
1772	7358	9.0	1176.0
1773	7360	2.0	314.0
1774	7364	3.0	834.0
1775	7371	14.0	2882.0
1776	7374	23.0	3777.0
1777	7377	9.0	644.0
1778	7378	9.0	227.0
1779	7380	10.0	325.0
1780	7384	8.0	10779.0
1781	7390	20.0	1585.0
1782	7392	48.0	3422.0
1783	7396	5.0	335.0
1784	7398	17.0	23666.0
1785	7404	20.0	1119.0
1786	7410	3.0	323.0
1787	7413	18.0	1059.0
1788	7427	4.0	1168.0
1789	7428	5.0	2541.0
1790	7435	10.0	1726.0
1791	7437	6.0	48845.0
1792	7439	5.0	1317.0
1793	7441	3.0	1438.0
1794	7443	5.0	6250.0
1795	7444	7.0	665.0
1796	7445	10.0	305.0
1797	7452	12.0	4068.0
1798	7455	3.0	167.0
1799	7462	11.0	106.0
1800	7465	9.0	513.0
1801	7469	1.0	429.0
1802	7472	4.0	1587.0
1803	7484	21.0	23183.0
1804	7486	17.0	3213.0
1805	7493	3.0	3229.0
1806	7498	3.0	533.0
1807	7504	10.0	2343.0
1808	7507	30.0	1305.0
1809	7510	15.0	6432.0
1810	7517	7.0	1565.0
1811	7520	2.0	191.0
1812	7523	4.0	3686.0
1813	7525	10.0	1117.0
1814	7526	3.0	18175.0
1815	7533	21.0	115458.0
1816	7536	12.0	736.0
1817	7538	21.0	7873.0
1818	7539	4.0	246.0
1819	7543	5.0	16856.0
1820	7547	6.0	693.0
1821	7548	15.0	208.0
1822	7551	18.0	555.0
1823	7553	6.0	4062.0
1824	7554	2.0	1929.0
1825	7558	25.0	13219.0
1826	7559	10.0	1021.0
1827	7566	5.0	15801.0
1828	7574	9.0	162.0
1829	7579	15.0	230.0
1830	7582	10.0	2738.0
1831	7585	1.0	95.0
1832	7586	4.0	197.0
1833	7588	28.0	6839.0
1834	7591	9.0	423.0
1835	7605	2.0	6787.0
1836	7606	8.0	2953.0
1837	7612	11.0	257.0
1838	7623	20.0	875.0
1839	7624	5.0	264.0
1840	7629	4.0	274.0
1841	7630	12.0	3070.0
1842	7642	17.0	40021.0
1843	7643	2.0	1629.0
1844	7644	7.0	293.0
1845	7660	16.0	8679.0
1846	7665	5.0	3309.0
1847	7675	23.0	5663.0
1848	7676	25.0	15602.0
1849	7678	10.0	3200.0
1850	7679	8.0	3371.0
1851	7693	1.0	935.0
1852	7695	16.0	2234.0
1853	7696	12.0	357.0
1854	7697	10.0	2510.0
1855	7704	9.0	209.0
1856	7705	9.0	141.0
1857	7711	1.0	138.0
1858	7713	6.0	4220.0
1859	7718	5.0	285.0
1860	7719	10.0	3266.0
1861	7723	2.0	38.0
1862	7727	35.0	1730.0
1863	7729	5.0	892.0
1864	7735	8.0	435.0
1865	7739	4.0	1044.0
1866	7747	10.0	925.0
1867	7750	3.0	1390.0
1868	7757	7.0	1463.0
1869	7758	2.0	1890.0
1870	7761	4.0	384.0
1871	7764	10.0	427.0
1872	7765	6.0	218.0
1873	7771	4.0	205.0
1874	7773	23.0	437.0
1875	7775	9.0	537.0
1876	7776	5.0	3101.0
1877	7777	6.0	312.0
1878	7780	10.0	231.0
1879	7781	18.0	1109.0
1880	7786	5.0	4352.0
1881	7788	6.0	373.0
1882	7793	10.0	6630.0
1883	7796	3.0	1091.0
1884	7798	9.0	5281.0
1885	7802	8.0	4758.0
1886	7805	1.0	233.0
1887	7806	9.0	4963.0
1888	7809	12.0	3033.0
1889	7818	3.0	177.0
1890	7820	11.0	17569.0
1891	7824	4.0	460.0
1892	7829	21.0	3046.0
1893	7831	39.0	1268.0
1894	7834	6.0	381.0
1895	7841	10.0	2595.0
1896	7843	25.0	513.0
1897	7846	6.0	12183.0
1898	7861	6.0	746.0
1899	7866	11.0	7340.0
1900	7870	12.0	6032.0
1901	7873	8.0	2814.0
1902	7876	3.0	2085.0
1903	7879	22.0	446.0
1904	7884	2.0	1197.0
1905	7886	6.0	141.0
1906	7888	6.0	714.0
1907	7889	8.0	13181.0
1908	7893	9.0	5918.0
1909	7899	8.0	4257.0
1910	7901	5.0	3511.0
1911	7902	5.0	2370.0
1912	7905	17.0	82089.0
1913	7907	6.0	343.0
1914	7919	6.0	640.0
1915	7921	12.0	1233.0
1916	7927	5.0	2182.0
1917	7929	5.0	118.0
1918	7937	6.0	98.0
1919	7942	20.0	16442.0
1920	7944	4.0	8880.0
1921	7945	1.0	498.0
1922	7950	4.0	55.0
1923	7951	6.0	157.0
1924	7952	7.0	231.0
1925	7954	7.0	731.0
1926	7955	8.0	4344.0
1927	7960	3.0	1777.0
1928	7964	9.0	144.0
1929	7966	3.0	133.0
1930	7968	11.0	441.0
1931	7971	1.0	6378.0
1932	7977	10.0	261.0
1933	7978	11.0	11091.0
1934	7980	6.0	310.0
1935	7985	8.0	416.0
1936	7990	2.0	57193.0
1937	7993	3.0	1612.0
1938	7995	6.0	3430.0
1939	7998	3.0	407.0
1940	8000	7.0	527.0
1941	8003	7.0	1077.0
1942	8007	6.0	1038.0
1943	8008	5.0	145.0
1944	8014	3.0	258.0
1945	8019	3.0	3549.0
1946	8023	1.0	149.0
1947	8024	3.0	155.0
1948	8029	4.0	401.0
1949	8034	1.0	385.0
1950	8044	13.0	2683.0
1951	8047	10.0	48804.0
1952	8052	6.0	3265.0
1953	8055	16.0	75214.0
1954	8058	5.0	1193.0
1955	8063	11.0	1931.0
1956	8065	6.0	2605.0
1957	8066	5.0	168.0
1958	8069	5.0	4035.0
1959	8072	4.0	858.0
1960	8083	5.0	3838.0
1961	8084	1.0	293.0
1962	8093	3.0	596.0
1963	8096	10.0	2877.0
1964	8103	8.0	326.0
1965	8111	8.0	7893.0
1966	8120	6.0	253.0
1967	8121	8.0	2184.0
1968	8126	6.0	3513.0
1969	8131	4.0	1175.0
1970	8134	4.0	148.0
1971	8135	5.0	1324.0
1972	8136	4.0	241.0
1973	8138	6.0	105.0
1974	8143	3.0	1386.0
1975	8154	3.0	1152.0
1976	8158	4.0	146.0
1977	8161	1.0	84.0
1978	8162	3.0	2642.0
1979	8168	4.0	12156.0
1980	8169	15.0	1283.0
1981	8173	9.0	700.0
1982	8176	5.0	1620.0
1983	8179	6.0	202813.0
1984	8180	19.0	2740.0
1985	8181	3.0	108.0
1986	8193	3.0	5504.0
1987	8195	17.0	483.0
1988	8197	12.0	2671.0
1989	8207	16.0	9349.0
1990	8214	2.0	1040.0
1991	8216	4.0	138.0
1992	8221	8.0	2124.0
